gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Sec31a,1230,2,1,0,0,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,0,1,2,1,1,3,3,2,2,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,-3,-3,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,0,0,1,1,1,0
Hcls1,486,-6,-7,-7,-9,-8,-9,-9,-8,-8,-7,-7,-6,-6,-6,-7,-6,-6,-6,-5,-4,-4,-4,-3,-3,-2,-2,-1,-1,0,0,2,2,2,2,0,1,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,-1,0,-1,1,2,1,3,3,3,2,1,0,0,0,1,1,0,0,-2,-1,-1,-1,-1,-1,-1,-2,-3,-3,-2,-2,-1,-2,-1,-1,-1,0,-1,-2,-1,-2
Stat3,769,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-4,-4,-4,-3,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-1,0,0,1,1,1,1,1,1,3,3,4,3,4,4,4,2,2,2,3,4,4,4,5,5,5,5,4,3,3,3,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0
Gfpt1,697,4,2,2,3,3,3,2,2,2,2,2,2,2,1,0,0,-1,-3,-1,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-1,0,0,0,1,2,3,3,3,2,1,0,1,1,2,2,3,1,2,1,2,1,1,0,0,-2,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-6,-6,-6,-5,-5,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-1,-2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
Vasp,365,1,0,0,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,4,4,4,4,4,4,4,3,3,3,3,2,2,1,1,2,3,3,3,3,3,3,3,3,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-2,-3
Tdrd7,1086,2,1,2,3,3,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,1,1,1,1,2,3,4,4,4,4,6,6,6,6,6,6,6,7,7,8,10,10,10,9,9,9,9,8,8,9,8,9,8,8,8,8,7,6,6,6,5
Map2k4,253,-2,-3,-2,-3,-2,-2,-2,-2,-3,-3,-4,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-4,-3,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,0,2,1,1,2,3,4,4,4,4,3,2,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,1,1,0,0,-1,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,0,0
Fas,63,1,0,1,1,2,3,4,4,5,4,4,3,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapgef2,1496,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-6,-7,-7,-8,-9,-10,-11,-12,-12,-13,-14,-14,-15,-14,-13,-13,-13,-13,-13,-12,-12,-10,-11,-11,-11,-10,-11,-10,-10,-11,-10,-10,-10,-9,-9,-7,-6,-6,-6,-6,-5,-6,-5,-6,-6,-7,-6
Gripap1,806,-3,-4,-3,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,1,1,1,2,2,3,4,5,4,4,5,5,5,5,5,4,4,4,3,3,1,1,0,0,0,1,0,2,2,2,1,1,0,-2,-3,-3,-2,-3,-3,-4,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-2,-2,-1,-1,-2,-2,-2,-4,-4,-5,-5,-4,-3,-2,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
S100a8,89,-1,-1,-1,-2,-1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-5,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-2,-3,-4,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ell2,639,1,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,3,3,3,3,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1,-1,0,-1
Dennd1a,1016,0,-1,-2,-2,-3,-2,-3,-3,-3,-4,-4,-4,-4,-5,-4,-5,-5,-5,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-4,-3,-2,-2,-2,-1,-1,0,0,-1,-1,-2,-2,-1,-2,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,0,0,0,0,1,2,1,0,0,0,0,0
Rnaseh2c,166,4,3,2,2,2,2,3,3,3,4,5,4,4,3,3,2,3,2,2,2,2,2,1,2,2,1,1,0,-1,-1,-1,-1,-1,-1,0,1,2,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-3,-4,-3,-3,-4,-5,-5,-5,-6,-6,-6,-7,-6,-6,-5,-7,-6,-5,-5,-5,-5,-5,-6,-6,-6,-6
Il36g,193,-2,-3,-2,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,-1,0,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-1,-1,-1,0,0,0,1,1,1,2,2,3,4,4,4,3,3,3,1,1,0,1,1,1,1,1,1,0,0,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-2,-1,-1,-1,0,0,2,0,-1,0,0,0
Lnpk,425,-1,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,0,0,0,1,1,1,2,1,2,2,2,2,2,3,4,4,3,4,3,3,3,2,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,2,3,4,4,2,3,3,3,2,2,2,1,0,0,1,1,1,2,3,4,4,4,2,1,1,1,0,1,0,0,0
Ift20,132,-2,-3,-4,-5,-3,-4,-5,-5,-3,-4,-4,-4,-5,-4,-3,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,-1,-2,-2,-2,-3,-3,-3,-2,-1,-3,-2,-2,-2,-4,-2,-2,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,1,1,3,2,2,3,3,3,3,2,3,3,4,4,5,3,4,4,4,4,4,3,3,3,4,4,2,2,1,1,0,0,0,1,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-2
Mthfr,654,1,0,0,0,1,1,0,-1,-1,-2,-1,-1,-2,-1,-2,-1,-1,0,0,1,2,3,3,3,3,3,1,3,3,3,2,2,1,1,1,1,1,3,3,4,2,2,3,2,2,1,2,1,2,1,-1,-1,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,-2,-1,-1,-1,-2,-1,-2,-2,-2,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2
Dus2,493,4,3,3,2,2,2,2,1,1,1,1,1,0,-2,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-4,-3,-2,-1,-1,0,1,1,-1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,1,0,-1,-2,-2,-1,-2,-1,-2,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,0,-1,-1,-1,-1,-1
Cdkn1a,159,3,3,2,2,1,1,2,2,1,1,1,1,1,-1,-1,-1,-2,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-3,-4,-5,-4,-4,-3,-4,-3,-3,-2,-2,-2,-2,-2,-1,0,-1,0,-1,-1,-1,-1,0,1,1,2,2,1,1,1,2,1,2,3,3,3,4,3,3,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4
Mrpl10,262,4,4,4,4,4,5,5,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,3,4,4,4,5,3,2,1,1,1,1,2,2,3,4,4,3,3,2,2,2,2,3,2,1,2,2,2,2,2,2,1,1,1,0,1,2,2,1,0,1,0,0,0,0,0,1,1,2,3,3,4,3,4,4,4,4,4,4,4,4
Gsr,500,5,4,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,-1,-1,-1,-1,0,0,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,2,2,1,1,1,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-1,0,-1,-1,-1,0
Tbk1,729,4,3,3,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,4,4,4,4,5,3,3,1,1,0,0,1,1,2,2,3,3,3,2,3,3,3,3,3,2,1,0,-1,-1,-1,1,1,2,2,1,2,2,2,2,2,1,0,0,0,0,-1,-1,-1,-1,-3,-4,-4,-4,-4,-3,-2,-1,-1,-1,-2,-3,-4,-5,-5,-5,-5,-5,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3
Slc2a6,497,-3,-4,-4,-2,-2,-1,0,-1,-1,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,2,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
Ptgs2,604,3,1,1,1,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-3,-2,-1,-1,0,0,0,0,2,2,2,1,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,3,3,2,3,3,3,2,2,3,3,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1
Fyttd1,283,4,2,2,1,1,0,-1,-2,-2,-1,-1,-1,0,1,0,0,1,2,2,2,1,1,1,1,1,3,4,4,5,4,4,5,5,6,6,7,9,9,10,9,10,10,9,8,9,9,8,7,7,7,7,8,7,7,7,6,6,7,7,8,8,8,8,7,8,9,9,9,8,8,7,7,7,7,7,7,7,8,9,9,9,8,8,9,10,10,9,8,8,7,7,8,8,8,7,6,4,5,5,5
Marco,518,-4,-6,-6,-6,-8,-7,-7,-8,-9,-8,-7,-5,-4,-3,-3,-3,-3,-2,-1,-2,-2,-1,-1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,2,1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2
Acin1,565,-6,-7,-6,-6,-7,-7,-8,-10,-9,-7,-8,-7,-7,-7,-6,-5,-5,-5,-4,-3,-2,-1,-1,-1,-1,-1,0,1,1,1,2,2,2,2,3,4,4,5,3,2,3,3,3,3,4,4,5,6,5,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,4,3,3,2,2,2,2,2,1,1,1,1,0,-1,-2,-2,-3,-4,-4,-3,-3,-3,-3,-4,-5,-6
Slamf7,333,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,-1,-1,0,1,1,2
Golga5,729,0,-1,-1,-1,-1,-1,0,0,1,1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-1,-1,-1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,1,1,1,0,1,1,1,1,1,1,1,2,3,4,4,4,3,3,1,0,-1,-1,0,0,-1,-1,-1,-1,0
Mapk7,703,4,4,3,3,4,4,4,5,5,5,6,6,5,5,4,3,3,3,4,3,3,4,5,5,5,5,5,4,3,2,2,2,3,3,2,2,2,1,0,0,-1,-2,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-2,-3,-3,-3,-3,-3,-3,-3,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,3,2,2,3,3,3,4,4,4,3,3,2,2,2,1,1,2,1,1
Tnip3,279,-2,-3,-3,-4,-5,-7,-8,-7,-7,-6,-6,-7,-7,-6,-5,-5,-5,-6,-6,-6,-6,-6,-6,-5,-4,-3,-3,-2,-3,-2,-1,-1,0,2,2,3,4,3,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,0,1,1,2,2,2,1,2,2,3,3,2,3,3,2,3,3,3,3,3,1,0,-1,0,1,1,1,2,1
Tapbp,465,0,-1,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,2,3,3,2,2,2,3,4,4,4,4,5,5,4,2,1,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,0,0,1,1,2,1,0,0,1,1,0,0,1,2,2,2,2,3,3,3,4,4,4,3,2,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0
Bsg,273,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,1,1,2,2,3,3,2,1,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-2,-1,-1,-1,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-5,-4,-3,-3,-4,-3,-3,-3,-4,-5,-5,-5,-4,-3,-2,-1,0,0,1,1,1,1,1,1,0,0,-1,-1,0,1,1,1,0,1,2,1
Fcgr1,404,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-1,1,1,0,0,-1,-1,-2,-2
Ccrl2,360,-8,-9,-8,-9,-9,-9,-9,-9,-9,-8,-7,-6,-6,-5,-5,-5,-5,-5,-4,-3,-3,-3,-2,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
Pomp,141,-2,-3,-2,-1,-2,-2,-2,-2,-2,0,0,-2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,2,2,1,0,-1,-1,0,0,-1,-2,-3,-3,-3,-3,-4,-5,-5,-5,-5,-6,-6,-6,-6,-7
Rgl1,766,1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,-1,-2,-3,-4,-5,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-5,-4,-3,-3,-3,-3,-3,-1,-1,-1,-2,-2,-2,0,0,1,0,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,-1,-2,-3,-3,-3,-4
Mlh1,760,2,1,1,2,1,1,1,0,0,-1,-2,-3,-2,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-1,-1,0,0,1,2,2,1,0,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,0,0,0,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,0,1,0,0,1,1,1,1,2,2,2
Irgm2,395,-5,-6,-5,-4,-4,-3,-1,-1,-2,-1,-1,-2,0,-1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,3,3,3,1,2,2,3,3,3,2,2,2,2,2,2,1,3,3,3,3,3,2,1,1,0,-1,-1,-2,-2,-2,-2,-2,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0
Vamp3,103,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,-1,-2,-3,-3,-4,-5,-4,-4,-5,-5,-4,-3,-3,-3,-2,-2,-2,-3,-4,-4,-4,-3,-4,-3,-3,-1,-1,1,1,0,0,1,2,2,4,5,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Akt3,479,5,4,3,4,4,4,4,4,3,5,4,5,5,5,3,2,1,2,2,2,1,1,1,0,0,-1,-1,-1,0,0,-1,-1,0,1,1,0,1,1,2,1,2,1,1,1,2,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,2,0,-1,1,-1,-2,-3,-3,-4,-4,-4,-4,-4,-5,-5,-6,-5,-5,-5,-4,-4,-5,-5,-7,-6,-6,-6,-6,-5,-5,-5,-4,-3,-4,-4,-3,-3,-3
Lyn,512,2,1,1,1,2,0,0,-1,-2,-3,-1,-1,-1,0,1,2,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,1,0,-1,0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-4,-5,-5,-4,-3,-2,-1,-2,-3,-2,-2,-3,-3,-3,-2,-2,-1,-1,0,0,0,1,2,2,3,3,3,3,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1
Ccr1,355,-3,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-3,-2,-1,-1
Rap2c,183,2,2,1,1,1,0,0,-1,-2,-2,-2,-1,0,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-6,-6,-6,-5,-6,-7,-6,-6,-6,-6,-5,-3,-4,-4,-5,-6,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,2,1,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,3,2,2,1,1,0,1,1
Dnaja2,412,2,1,1,2,1,1,2,2,0,1,1,2,2,2,2,1,2,2,3,2,2,3,3,4,4,2,1,1,1,0,-1,-2,-1,-1,-1,-1,-1,-2,0,-1,-1,-2,-2,-2,-2,0,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-3,-4,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-2,-2,-1,0,0,0,1,2,3,3,2,2,3,3,3,3,3,4,4,4,4,3,2,2,2,2
M6pr,180,1,0,0,0,0,0,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,1,2,2,3,3,4,4,3,3,3,3,3,4,4,4,3,4,3,3,3,2,2,2,1,1,1,1,0,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,-1,-1,-3,-4,-4,-3,-2,-2,-2,-2,-1,0,0,0,0,0,-1,-1,-2,-1,0,-1,0,0,1,1,2,3,3
Kif3b,747,6,5,5,3,3,1,1,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,0,1,0,1,1,1,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,-2,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-2,-1,-1,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Lpp,488,4,3,4,4,4,4,3,3,4,5,5,5,4,3,3,3,3,3,3,2,2,2,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
Elf1,2154,0,0,1,2,2,1,1,0,-1,0,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,4,3,2,2,2,3,3,2,4,3,3,4,3,2,2,3,3,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,3,3,4,4,5,5,4,4,4,3,2,3,3,2,2,2,3,4,3,3,4,5,4,4,3,2,2,2,1,1,-1,-1,-2,-3,-3,-3
Slc23a2,605,0,-1,-2,-3,-3,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
Dus2,493,4,3,3,2,2,2,2,1,1,1,1,1,0,-2,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-4,-3,-2,-1,-1,0,1,1,-1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,1,0,-1,-2,-2,-1,-2,-1,-2,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,0,-1,-1,-1,-1,-1
Ccdc124,217,7,6,7,5,4,3,2,2,3,3,4,2,1,0,1,1,0,0,0,0,-1,0,1,1,0,-1,0,0,1,1,1,1,-1,0,0,0,2,3,4,3,2,3,5,6,5,4,3,2,0,-1,1,1,1,0,1,3,2,3,3,2,1,1,2,3,3,4,4,3,2,3,2,1,0,0,1,3,3,4,6,6,4,4,3,2,3,2,3,3,2,2,1,1,1,0,-1,-2,-3,-3,-3,-2
Nampt,491,0,-1,0,0,0,0,1,1,1,1,2,1,2,3,3,2,3,3,4,3,4,5,5,6,5,4,3,3,3,3,3,3,2,2,2,2,2,2,4,4,3,5,4,4,4,5,5,6,4,5,4,3,2,1,2,2,3,3,4,3,3,3,3,2,1,1,1,1,-1,0,0,-1,-1,-2,-2,-2,-3,-3,-2,-4,-4,-4,-3,-3,-4,-4,-4,-3,-4,-3,-3,-4,-4,-3,-2,-2,-2,-1,0,-1
Ptpn2,406,-3,-5,-5,-5,-5,-4,-3,-4,-2,-2,-1,-1,-1,1,1,2,2,2,2,3,2,2,2,2,3,2,1,1,3,3,4,5,5,5,5,3,3,2,1,1,1,2,2,1,1,-1,-1,-3,-4,-5,-4,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,2,3,3,3,2,2,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3
