gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Trim30a,496,-3,-4,-4,-4,-4,-4,-3,-2,-2,-2,-3,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,2,1,2,3,4,3,3,4,4,4,4,3,1,0,0,1,1,1,1,1,1,0,0,0,-1,0,0,1,1,1,1,3,3,2,1,1,1,0,0,0,0,1,1,3,3,2,1,1,2,2,2,2,2
Tax1bp1,752,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-4,-4,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,1,0,0,0
Oasl2,260,-4,-5,-5,-5,-3,-3,-3,-2,-2,-2,-2,-3,-2,-1,0,0,0,0,1,2,3,3,4,4,3,4,3,4,4,4,3,3,3,2,1,1,1,1,1,1,2,4,5,5,4,3,3,3,2,1,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,0,1,1,0,-1,-2,-1,-1,1,0,0,0,0,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2
Slc2a6,497,-3,-4,-4,-2,-2,-1,0,-1,-1,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,2,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
Sec24b,1177,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Susd6,302,2,1,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2
Serpinb6,378,-1,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,0,0,-2,-3,-3,-4,-5,-5,-5,-5,-4
Mocs2,189,-2,-3,-3,-3,-2,-2,-2,-3,-4,-4,-4,-5,-4,-4,-2,-3,-4,-4,-4,-4,-4,-5,-6,-5,-5,-4,-3,-3,-4,-4,-3,-3,-3,-3,-4,-3,-3,-2,-1,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,0,0,0,1,-1,-1,0,1,1,2,2,2,1,1,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,0,0,0,0,-2,-2,-1,-1,1,1,0,-1,0,0,0,0,1,1,2,3,3,3,3,3,3
Col6a2,933,1,0,0,0,0,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-2,-3,-4,-4,-4,-4,-4,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3
Nlrp3,1033,-1,-2,-2,-3,-2,-3,-3,-4,-4,-4,-4,-3,-3,-2,-1,-2,0,1,0,1,1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-4,-4,-2,-1,-2,-1,-1,-2,-1,-1,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-4,-4,-5,-6,-5,-6,-6,-7,-8,-7,-7,-7,-6,-5,-5,-4,-4,-4,-3,-2,-1
Cast,788,4,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,0,1,2,2,2,1,1,1,1,2,2,2,2,4,3,3,3,3,2,2,2,1,1,1,3,2,1,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,3,3,3,2,1,1,0,0,1,2,2,3,2,2,1,1,2,2,1,1,2,3,4,4,3,3,2,2,2,2,1,1,0,2
Mapk1ip1l,242,-1,-2,-2,-1,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
Ifit3b,428,0,0,-1,-1,0,-1,-1,-1,-1,0,0,1,2,1,1,1,1,1,1,1,1,2,1,0,-1,-1,-1,-1,0,0,-1,-3,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-3,-4,-3,-3,-3,-3,-3,-4,-5,-4,-4,-4,-4,-3,-3,-3,-4,-3,-3,-4,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-4,-3,-2,-2,-3,-2,-1,-2,-2,-2,-3,-4,-3,-2,-1,-1,0,0,-1,-1,-1,-1,0,0,0
Tmsb10,44,1,0,1,1,0,0,0,0,-1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trex1,314,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,1,2,3,3,2,3,3,3,3,3,2,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,0,-1,-1,0,-1,0,0,1,1,0,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,1,1,0,0,1,1,2,2,2,2,0,1,0
Samsn1,372,7,7,7,6,5,4,4,5,5,4,3,4,3,3,2,2,1,1,0,-1,-2,-2,-2,-2,-3,-4,-4,-4,-2,-3,-3,-4,-4,-4,-4,-4,-4,-5,-4,-2,-1,0,0,1,1,1,2,1,3,4,5,5,5,6,8,9,9,10,9,9,9,8,7,8,7,6,5,5,4,2,1,0,0,0,0,1,1,1,-1,-2,-3,-3,-3,-4,-5,-5,-6,-6,-6,-6,-6,-4,-3,-4,-4,-3,-2,-3,-3,-2
Dap,102,4,3,3,3,3,2,3,4,2,1,3,2,2,1,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-2,-2,-4,-2,-2,-3,-2,-3,-2,-1,-1,0,0,1,1,1,2,2,2,1,1,1,0,1,1,1,1,1,2,2,1,1,2,1,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipg,500,3,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,1,-1,0,1,1,1,0,0,0,-1,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0
Inip,104,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,3,3,5,3,4,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,
Clec4n,175,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1
Clec6a,175,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1
Clec6a,175,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1
Mlh1,760,2,1,1,2,1,1,1,0,0,-1,-2,-3,-2,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-1,-1,0,0,1,2,2,1,0,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,0,0,0,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,0,1,0,0,1,1,1,1,2,2,2
Creb1,327,-4,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-5,-6,-6,-6,-5,-4,-3,-4,-4,-4,-4,-3,-2,-2,-2,-2,-1,0,1,1,2,2,2,2,3
Dtx3l,748,3,2,2,3,3,3,4,4,4,3,3,3,3,3,2,2,1,2,2,2,2,0,0,0,-2,-3,-2,-1,-1,0,1,1,0,0,-1,0,0,0,1,3,3,2,2,1,1,1,1,1,1,2,2,3,3,3,4,4,2,2,2,2,2,2,3,1,1,0,1,1,1,0,0,1,1,2,2,2,2,1,1,0,0,0,1,1,1,1,2,2,2,1,0,-1,-2,-1,0,0,-2,-3,-4,-4
Fndc3a,1198,-3,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,-1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,0,0
Map4,1125,-5,-6,-7,-6,-6,-7,-8,-8,-7,-7,-8,-8,-7,-8,-7,-7,-7,-7,-6,-6,-5,-5,-7,-8,-8,-9,-8,-8,-8,-8,-7,-8,-7,-6,-5,-3,-2,-2,-2,-3,-2,-2,-2,-1,-3,-3,-2,-2,-2,-2,-1,-1,0,0,1,2,1,1,0,0,0,1,0,-1,-2,-3,-3,-3,-3,-2,-2,-2,-3,-3,-2,-3,-4,-3,-3,-4,-5,-5,-6,-6,-6,-6,-6,-6,-5,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6
Tma16,221,8,7,7,7,7,6,6,7,5,6,6,7,6,6,6,5,5,6,6,6,6,6,5,3,4,4,4,4,4,3,4,4,4,2,2,4,4,3,5,4,4,4,5,5,4,4,3,2,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,-1,-2,-2,-3,-2,-3,-3,-4,-3,-2,-1,0,0,0,2,0,0,0,1,1,1,1,1,1,2,2,3,3,4,4,3,3,3,3,2
Fau,133,-1,-2,-3,-3,-3,-3,-4,-5,-6,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-5,-6,-6,-6,-6,-7,-6,-6,-6,-6,-7,-7,-6,-6,-6,-6,-7,-6,-5,-5,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-1,0,1,1,1,2,2,3,3,3,4,4,5,5,5,6,7,6,7,8,8,9,10,10,10,10,10,11,12,13,13,13,12,12,13,13,13,12,12,12,12,12,11,11,11,11,12,14,13,12
Slco3a1,710,6,6,7,7,6,5,5,5,5,5,6,6,6,6,5,5,4,5,5,5,5,6,7,7,7,6,6,5,4,3,2,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-1,-1,-1,0,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2
Sp110,445,4,3,3,3,3,2,1,1,2,2,1,1,1,1,1,0,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,2,1,2,2,3,3,2,2,2,2,1,1,0,0,0,0,0,0,-1
Arid3a,601,3,2,1,0,0,0,0,0,2,2,3,3,3,2,2,1,-1,-2,-2,-3,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0,1,2,1,2,2,3,3,2,0,0,0,-1,-1,-1,-1,-2,-3,-4,-4,-4,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-5,-4,-4,-4,-5,-5,-6,-5,-4,-3,-2,-3,-3,-4,-3,-4,-5
Dlg4,724,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-5,-5,-5,-5,-4,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-8,-8,-8,-8,-9,-8,-8,-8,-7,-7,-7,-6,-6,-6,-6,-6,-5,-5,-5,-6,-6,-6,-6,-5,-5,-5,-6,-5,-5,-4,-3,-3,-3,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,-2,-2
Ift20,132,-2,-3,-4,-5,-3,-4,-5,-5,-3,-4,-4,-4,-5,-4,-3,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,-1,-2,-2,-2,-3,-3,-3,-2,-1,-3,-2,-2,-2,-4,-2,-2,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,1,1,3,2,2,3,3,3,3,2,3,3,4,4,5,3,4,4,4,4,4,3,3,3,4,4,2,2,1,1,0,0,0,1,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-2
Tfe3,467,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,2,1,0,1,0,-1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,3,4,4,4,3,3,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,3,2,2,2,2,1,1,0,0,0,0
B2m,119,3,2,3,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,1,0,0,1,2,3,3,4,3,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,-2,-3,-4,-4,-5,-5,-4,-3,-3,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,,,,,,,,,,
Il2rg,266,5,4,4,3,2,1,1,2,2,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2
Hcls1,486,-6,-7,-7,-9,-8,-9,-9,-8,-8,-7,-7,-6,-6,-6,-7,-6,-6,-6,-5,-4,-4,-4,-3,-3,-2,-2,-1,-1,0,0,2,2,2,2,0,1,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,-1,0,-1,1,2,1,3,3,3,2,1,0,0,0,1,1,0,0,-2,-1,-1,-1,-1,-1,-1,-2,-3,-3,-2,-2,-1,-2,-1,-1,-1,0,-1,-2,-1,-2
H13,378,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,4,4,4,4,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,2,2,2,1,1,1,0,0,-1,-1,-1,0,1,1,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
Hm13,378,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,4,4,4,4,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,2,2,2,1,1,1,0,0,-1,-1,-1,0,1,1,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
Parp9,866,2,1,0,0,0,0,1,2,3,4,4,4,4,3,4,2,2,2,2,2,3,3,3,3,3,3,3,2,0,-1,-1,-1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,1,1,1,2,4,4,4,4,4,3,3,2,2,2,2,2,3,2,1,1
Znrf2,238,3,2,2,2,0,0,0,1,1,1,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,-1,-3,-3,-3,-3,-3,-2,-3,-2,-3,-2,-2,-2,-2
Etv6,485,1,0,0,1,1,1,1,1,1,1,2,1,1,3,2,1,0,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-2,-1,-1,-2,-2,-2,-2,-1,-2,-1,0,0,0,0,1,0,-2,-2,-1,0,1,2,2,2,2,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,1,2,2,3,3
Stat3,769,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-4,-4,-4,-3,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-1,0,0,1,1,1,1,1,1,3,3,4,3,4,4,4,2,2,2,3,4,4,4,5,5,5,5,4,3,3,3,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0
Pnp,289,-3,-4,-3,-3,-2,-2,-2,-2,-1,0,0,1,1,2,1,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,0,0,1,1,1,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-2,-2
Tent5a,428,-5,-6,-6,-5,-5,-4,-5,-4,-4,-4,-5,-5,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,0,-1,-1,1,2,3,3,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,1,0,-1,0,0,1,-1,-1,-1
Znf800,662,-2,-3,-3,-3,-4,-3,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-1,-1,1,1,1,3,3,3,3,3,4,3,3,2,2,2,2,0,0,1,1,1,2,2,2,3,4,4,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,4,4,4,3,3,3,2,2,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-4,-5,-5,-5,-5,-4,-4,-5,-4,-3,-4,-3
Rilpl2,197,-9,-10,-9,-9,-9,-9,-9,-10,-9,-8,-6,-6,-6,-5,-4,-3,-2,-2,-3,-3,-2,-3,-3,-2,-2,-2,-2,-1,-1,0,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-5,-6,-6,-5,-4,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,-1,0,0,-1,-2,-2,0,0,2,2,2,1,0,-1,-1,0,-1
Ehd1,534,3,2,3,3,3,3,3,1,1,1,0,0,-1,-2,-2,-2,-1,-1,-1,-1,-1,-2,-3,-2,-3,-3,-5,-5,-4,-4,-4,-4,-5,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,0,0,1,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-4,-4,-3,-2,-1,-1,0,1,2,2,2,2,2
Ikbke,717,3,2,2,1,1,1,1,1,2,2,2,2,3,4,4,4,5,6,6,6,5,5,5,5,6,4,4,2,2,1,1,2,2,3,3,3,3,3,2,3,3,3,3,3,2,1,0,-1,-1,-1,1,1,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,-2,-3,-3,-4,-4,-3,-2,-2,-2,-2,-3,-5,-6,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4
Rnf115,305,0,-1,0,1,1,0,0,0,0,0,2,2,1,1,1,1,1,0,-1,-2,-2,-3,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-5,-5,-4,-5,-5,-5,-6,-5,-4,-5,-5,-4,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-3,-3,-3,-4,-4,-5,-5,-4,-4,-3,-4,-3,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,1,3,3,5
Fam102b,370,3,3,3,3,2,1,-1,-1,-2,-2,-3,-3,-2,-3,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,2,1,1,2,3,3,3,3,3,3,3,4,4,4,2,3,3,3,3,4,4,4,4,5,6,4,3,3,3,3,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,1,1,0,-1,-1,0,-1,-1,0,0
Ube2l6,153,1,0,0,0,0,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-1,-1,-2,-1,-1,-2,-2,-1,1,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,3,4,3,2,2,1,1,2,2,2,1,2,2,2,1,0,0,1,1,1,0,1,1,1,0,0,0,-1,-1,-1,-1,-2,-1,0,0,1,1,1,1,0,-1,-1,-1,0,1,0,0,-1,-2,-2,-2
H2-K1,368,3,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,3,2,2,1,1,1,2,1,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-3,-2,-3,-3,-4,-4,-4,-5,-5,-6,-5,-4,-5,-3,-3,-3,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-2,-1,-2,-3,-2,-3,-3,-3,-1,-1,-1,0,0,1,1,1,2,1,1,1,1,1,2,1,2,2,3,2,2,2,1,0,1,2
Snx10,201,-1,-3,-3,-4,-3,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,1,2,3,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,5,5,4,3,2,2,1,2,2,3,3,3,2,1,0,1,2,2,2,2,1,0,0,0,1,2,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,0,-1,-1,-1,-2,-2
