gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
H2-K1,368,3,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,3,2,2,1,1,1,2,1,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-3,-2,-3,-3,-4,-4,-4,-5,-5,-6,-5,-4,-5,-3,-3,-3,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-2,-1,-2,-3,-2,-3,-3,-3,-1,-1,-1,0,0,1,1,1,2,1,1,1,1,1,2,1,2,2,3,2,2,2,1,0,1,2
Mapk7,703,4,4,3,3,4,4,4,5,5,5,6,6,5,5,4,3,3,3,4,3,3,4,5,5,5,5,5,4,3,2,2,2,3,3,2,2,2,1,0,0,-1,-2,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-2,-3,-3,-3,-3,-3,-3,-3,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,3,2,2,3,3,3,4,4,4,3,3,2,2,2,1,1,2,1,1
Tnip3,279,-2,-3,-3,-4,-5,-7,-8,-7,-7,-6,-6,-7,-7,-6,-5,-5,-5,-6,-6,-6,-6,-6,-6,-5,-4,-3,-3,-2,-3,-2,-1,-1,0,2,2,3,4,3,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,0,1,1,2,2,2,1,2,2,3,3,2,3,3,2,3,3,3,3,3,1,0,-1,0,1,1,1,2,1
Fcgr1,404,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-1,1,1,0,0,-1,-1,-2,-2
Ccrl2,360,-8,-9,-8,-9,-9,-9,-9,-9,-9,-8,-7,-6,-6,-5,-5,-5,-5,-5,-4,-3,-3,-3,-2,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
Nub1,638,10,9,8,8,9,9,9,9,9,8,9,7,6,7,7,6,6,6,7,7,6,6,6,6,4,4,5,4,3,2,2,2,2,3,1,1,1,2,3,3,2,2,4,3,2,2,2,1,0,-1,-1,-2,-2,-3,-2,-3,-5,-4,-3,-2,-1,-1,-1,-3,-1,-1,-1,-2,-3,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,0,-1,0,0,0,0,1,3,3,3,3,2,1,2,4,3,3,3,2,2,4
Bst1,311,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,-1,-1,-1,0,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-2,-1,0,-1,-1,-1,-1,-1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,2,2,1,1,1,0,0,-1,0,-1,0
Rgl1,766,1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,-1,-2,-3,-4,-5,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-5,-4,-3,-3,-3,-3,-3,-1,-1,-1,-2,-2,-2,0,0,1,0,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,-1,-2,-3,-3,-3,-4
Akt3,479,5,4,3,4,4,4,4,4,3,5,4,5,5,5,3,2,1,2,2,2,1,1,1,0,0,-1,-1,-1,0,0,-1,-1,0,1,1,0,1,1,2,1,2,1,1,1,2,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,2,0,-1,1,-1,-2,-3,-3,-4,-4,-4,-4,-4,-5,-5,-6,-5,-5,-5,-4,-4,-5,-5,-7,-6,-6,-6,-6,-5,-5,-5,-4,-3,-4,-4,-3,-3,-3
Lyn,512,2,1,1,1,2,0,0,-1,-2,-3,-1,-1,-1,0,1,2,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,1,0,-1,0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-4,-5,-5,-4,-3,-2,-1,-2,-3,-2,-2,-3,-3,-3,-2,-2,-1,-1,0,0,0,1,2,2,3,3,3,3,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1
Ccr1,355,-3,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-3,-2,-1,-1
Rap2c,183,2,2,1,1,1,0,0,-1,-2,-2,-2,-1,0,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-6,-6,-6,-5,-6,-7,-6,-6,-6,-6,-5,-3,-4,-4,-5,-6,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,2,1,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,3,2,2,1,1,0,1,1
Rabgap1l,815,-1,-2,-1,-2,-3,-3,-3,-3,-2,-4,-5,-5,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-3,-2,-2,-2,-3,-4,-4,-3,-2,-3,-3,-4,-4,-3,-2,-2,-3,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-4,-4,-5,-4,-5,-5,-5,-5,-4,-4,-4,-5,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-2,-1,-1,-1,-1,0,0,1,1,1,0,-1,-2,-3,-3
Resf1,1521,3,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
Rhbdf2,827,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,-2,-1,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,1,1,2,2,2,1,2,2,2,3,4,4,4,5,5,5,4,4,4,4,4,4,3,3,4,5,5,5,6,6,5,5,4,4,4,5,4,4,4,3,3,4,4,4,3,2,3,4,4,4,4,4,4,4,3,2,2,2,3,3,4,4,4,4,4
Ikzf1,535,-8,-9,-8,-8,-7,-7,-8,-8,-7,-7,-7,-7,-7,-7,-7,-8,-7,-7,-6,-6,-7,-6,-5,-5,-5,-4,-3,-3,-2,-2,-2,-2,-1,-2,-2,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-2,-3,-3,-3,-1,-1,-1,-3,-2,-2,-2,-3,-4,-4,-4,-6,-7,-7,-6,-6,-6,-7,-7,-8,-8,-8,-7,-7,-7,-6,-5,-4,-3,-4,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-2
Atp6ap1,463,4,3,3,3,3,3,2,2,2,1,1,0,0,0,0,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,0,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2
Crtc3,619,2,2,2,2,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,1,0,0,0,1,2,2,1,1,1,2,2,2,2,2,3,4,4,4,4,3,2,2,2,2,1,1,1,1,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,2,2,3,3,3,4,5,5,5,4,5,6,6,7,6,6,5,4,4,4,4,4,4,5,4,4,4
Mbnl1,347,3,1,1,0,0,1,1,1,1,0,1,2,1,1,1,1,0,1,1,2,1,2,2,2,1,0,0,0,1,0,1,2,2,4,3,2,2,3,3,3,3,2,2,2,2,2,4,4,4,3,2,2,2,2,3,4,4,4,3,3,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Elf1,2154,0,0,1,2,2,1,1,0,-1,0,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,4,3,2,2,2,3,3,2,4,3,3,4,3,2,2,3,3,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,3,3,4,4,5,5,4,4,4,3,2,3,3,2,2,2,3,4,3,3,4,5,4,4,3,2,2,2,1,1,-1,-1,-2,-3,-3,-3
Dus2,493,4,3,3,2,2,2,2,1,1,1,1,1,0,-2,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-4,-3,-2,-1,-1,0,1,1,-1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,1,0,-1,-2,-2,-1,-2,-1,-2,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,0,-1,-1,-1,-1,-1
Ptpn2,406,-3,-5,-5,-5,-5,-4,-3,-4,-2,-2,-1,-1,-1,1,1,2,2,2,2,3,2,2,2,2,3,2,1,1,3,3,4,5,5,5,5,3,3,2,1,1,1,2,2,1,1,-1,-1,-3,-4,-5,-4,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,2,3,3,3,2,2,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3
Parp9,866,2,1,0,0,0,0,1,2,3,4,4,4,4,3,4,2,2,2,2,2,3,3,3,3,3,3,3,2,0,-1,-1,-1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,1,1,1,2,4,4,4,4,4,3,3,2,2,2,2,2,3,2,1,1
Oas3,1138,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,3,3,4,4,5,6,6,6,7,7,6,6,6,6,7,7,7,7,7,8,8,8,8,7,6,5,4,4,4,4,3,2,1,1,1,0,0,0,-2,-2,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,1,1,1,1
Gmfg,142,1,0,0,1,1,2,2,1,2,2,3,4,4,5,5,4,4,3,2,1,0,0,-1,-1,-2,-4,-4,-4,-3,-3,-4,-4,-4,-5,-4,-5,-5,-3,-4,-3,-4,-4,-4,-4,-3,-3,-2,-1,-1,-2,-2,-1,-1,-1,-1,0,1,1,0,0,1,1,1,2,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,1,2,3,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,0,-1,0
Irf9,417,8,8,8,9,9,9,8,8,8,6,6,5,5,5,4,4,4,4,3,2,1,1,1,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,0,1,2,2,2,1,2,1,2,1,2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,2,2,4,4,4,4,4,4,4,4,3,3,2,0,1,0,-1,-1,0,1,2,1,1,1,0,0,0,1,0
Cdc42ep4,349,4,3,3,2,2,2,2,2,2,2,2,2,3,3,3,1,0,-1,-1,-3,-3,-2,-2,-2,-2,-1,0,0,1,0,0,-1,-2,-2,-2,-3,-4,-5,-5,-5,-5,-5,-6,-5,-5,-4,-4,-4,-4,-2,-1,-1,0,0,0,1,1,1,0,1,1,2,4,5,4,5,5,6,7,6,6,6,6,5,5,6,5,5,5,4,3,3,3,3,3,2,1,1,1,1,1,1,-1,0,0,-1,0,-1,-1,-1
Tmsb10,44,1,0,1,1,0,0,0,0,-1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec14l1,715,4,3,3,3,2,2,2,2,1,1,-1,-1,-1,-2,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-2,-3,-5,-4,-3,-3,-2,-2,-3,-3,-4,-4,-4,-3,-2,-2,0,1,1,1,2,2,0,0,1,2,2,2,2,3,3,3,4,3,2,3,1,2,3,3,4,4,3,2,2,2,0,-1,-1,-1,-1,0,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-3,-2,-4,-5,-5,-5,-5,-4,-5,-5,-5
Tlr2,784,3,1,1,0,0,0,0,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,0,1,1,0,0,0,1,1,2,2,2,2,3,3,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,3,2,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-5,-5,-5,-5,-5,-4,-4,-3,-3,-3,-2,-2,-2
Nab1,486,2,1,1,1,1,1,0,-2,-2,-2,-2,-1,-1,-2,-2,-2,-4,-5,-6,-6,-7,-8,-8,-8,-8,-8,-8,-8,-7,-7,-7,-6,-6,-6,-6,-6,-4,-2,-2,-2,-1,-1,-1,1,0,0,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,1,2,2,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Sp140,430,-5,-6,-6,-5,-6,-6,-5,-4,-5,-5,-5,-6,-6,-6,-6,-4,-3,-3,-3,-2,-1,0,0,1,3,2,3,2,2,2,1,0,0,0,1,1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,-1,-2,-1,-1,-1,-1,-2,-3,-2,-3,-2,-2,-2,-1,1,1,0,1,0,1,1,2,3,3,3,2,3,3,3,3,4,5,4,4,3,3,5,4,4,4,5,5,5,4,3,3,3,2,4,4,4,2,1
Gclm,274,3,2,3,4,6,6,5,5,5,5,5,4,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,1,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-3,-3,-4,-3,-3,-3,-3,-5,-4,-4,-4,-3,-4,-5,-4,-5,-6,-6,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,0,1,0,1,2,2,1,1,1,0,-1,-1,-1,-1,-1,-1
Arid4a,1261,2,1,0,1,2,3,4,5,5,6,6,6,6,7,7,7,7,7,7,6,6,5,5,4,3,3,4,5,4,4,3,4,4,3,2,2,2,0,0,0,0,0,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,0,1,0,0,-1,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-5,-5,-5,-5,-3,-2,-2,-2,-2,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-2,-2,-2,-3,-3,-3,-2,-1,-1,0,1,-1
Relb,501,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,4,4,5,5,4,4,2,2,3,3,3,3,3,3,3,2,1,1,1,1,0,0,1,2,2,1,1,0,0,-1,-2,-1,-3,-3,-2,-2,-1,0,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,0,0,0,-1,-2,-1,-1
Hck,524,4,4,3,3,2,3,3,3,5,6,5,5,5,5,4,4,6,6,5,5,5,4,4,3,3,3,2,2,1,2,2,1,2,2,2,1,1,1,0,0,1,1,1,1,0,0,-1,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-5,-5,-5,-4,-5,-6,-6,-6,-6,-6,-5,-5,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-3,-3,-2,-2,-2,-1,-1,-1,0,0,0,0,0,-1
Gatad2b,594,-1,-1,0,0,0,-1,0,1,0,0,-1,-2,-1,-1,0,-1,-2,-2,-2,-1,0,1,3,3,2,3,4,4,3,3,2,1,0,-1,-1,0,1,1,1,1,1,2,1,2,1,1,0,-1,0,0,-1,-2,-3,-2,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,1,3,2,2,2,2,0,-1,-1,0,0,-1,-1,-1,0,1,1,-1,-1,-2,-1,0,1,1,0,0,0,0,-2,-2,-2,-3,-2
Pdzd11,140,-2,-3,-2,-2,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,0,1,1,1,1,1,1,1,2,1,1,1,2,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,2,2,2,2,2,1,1,0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-7,-7,-7,-6,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-4,-3,-2,-2,-1,-1,-1,-1,0
Lpin2,931,-2,-3,-3,-3,-3,-2,-1,-1,-1,0,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,2,2,3,3,4,4,4,3,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,0,0,-1,-2,-2,-2,-2,-3,-4,-6
Mndal,538,4,2,2,4,4,3,3,4,4,4,3,1,1,0,2,2,2,3,4,3,3,3,1,0,1,0,0,1,1,0,-1,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-1,0,0,-1,0,-1,-1,-1,1,2,2,4,5,3,4,4,4,4,4,5,6,8,7,7,8,7,8,8,9,9,10,10,12,12,11,11,10,10,9,8,8,6,6,7,6,6,5,6,5,4,3,3,3,3,2,2,1,2,3
Nacc1,514,-1,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,0,0,1,1,1,2,2,2,2,3,3,2,2,3,2,2,2,2,3,3,4,4,4,4,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-1,-1,-1,-2
Triobp,2014,1,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,-1,-1,0,0,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1
Serpinb1a,379,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-2,-2,-1,0,0,0,0,0,0,-1,0,0,0,0,2,2,2,3,3,4,4,4,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,1,1,0,0,0,-1,-2,-2,-2,-2,-1,-3,-4,-4,-3
Srgap2,1071,1,0,0,1,1,1,-1,-1,-2,-3,-3,-4,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-3,-2,-1,-1,-2,-1,0,0,-2,-1,-1,-1,-1,0,1,2,2,3,4,3,2,1,0,1,3,2,3,3,4,4,4,3,3,3,4,3,3,3,4,3,3,3,3,3,4,2,2,3,1,2,2,2,2,1,-1,0,0,0,0,0,0,0,0,1,1,1
Kctd12,327,0,-1,-1,-1,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,0,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,0,1,0,0,1,1,1,2,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,-1,-1,-3,-2,-2,-1,0,-1,1,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-1,-1
Lgals9,353,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-1,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4
Hnrnph3,177,1,1,0,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,-2,-1,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-6,-5,-6,-5,-4,-4,-4,-4,-3,-2,-3,-3,-4,-4,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,-2,-2,-2,-1,-1,-1,-1,-1
Tfe3,467,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,2,1,0,1,0,-1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,3,4,4,4,3,3,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,3,2,2,2,2,1,1,0,0,0,0
Bclaf1,870,10,10,11,11,11,11,11,11,11,12,12,13,12,12,11,12,11,12,12,13,12,13,12,12,11,12,10,10,11,12,10,9,9,8,8,9,9,8,9,9,9,8,8,8,9,8,9,8,9,8,9,8,8,8,8,7,8,9,8,7,9,9,8,8,9,8,8,8,7,7,8,8,8,9,8,8,8,9,8,9,9,10,10,11,11,11,12,12,13,13,12,12,12,12,12,12,13,13,14,13
Tle3,782,3,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-1,-1,-2,-1,-2,-1,-2,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-2,-1,0,-1,-2,-2,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,-1,1,1,2,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
Cpeb4,729,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-3,-3,-5,-4,-4,-3,-3,-3,-4,-4,-3,-3,-4,-3,-4,-4,-5,-5,-5,-5,-5
Braf,804,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-5,-5,-5,-4,-3,-2,-2,-1,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-2,-1,-1,-1,-1,-2,-3,-3,-4,-5,-6,-6,-6,-5,-4,-5,-5,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
Ldb1,411,3,2,2,2,2,2,2,2,2,1,2,1,1,0,0,0,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,0,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-4,-6,-7,-7,-6,-6,-6,-7,-8,-8,-8,-8,-9,-10,-9,-8,-7,-5,-5,-5,-5,-5,-3,-3,-3,-3,-3,-1,-1,-1,1
Stat5a,793,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-2,-3,-3,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-3,-3,-4,-5,-5,-5,-5,-5,-6,-6,-5,-4,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,-1,-1,0,-1,-1,-1,0,1,2,3,3,3,3,2,2,0,0,1,1,1,2,1,1,1,1,1,1,1,2
C2cd2l,706,-1,-2,-1,-1,0,1,1,1,0,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,1,1,1,1,1,1,3,3,3,3,4,4,3,3,2,1,1,1,2,3,3,3,3,3,2,3,3,3,3,4,3,3,4,3,2,2,1,2,2,1,1,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,0,-1,-1,-2
